id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
27174230,Artist Haven! Close to greenbelt and downtown!,66679176,Drea,,78745,30.21695,-97.80795,Private room,,1,1,2018-10-15,0.01,1,0,0,
27190808,"Awesome Studio in Austin, Texas!!",11945515,Carrie,,78739,30.18663,-97.91025,Entire home/apt,92,1,191,2024-04-03,2.66,3,345,16,
27209496,"Most comfortable master room, no cleaning fees",121500207,Riley And Ashley,,78705,30.2905,-97.74612,Private room,105,1,67,2024-06-15,0.94,5,65,9,
27219930,MoST COZY PRIVATE ROOM/BATH IN W CAMPUS ON 24TH ST,121500207,Riley And Ashley,,78705,30.2905,-97.74612,Private room,149,1,71,2024-06-07,0.99,5,74,20,
27228318,Eastside Backyard Airstream Retreat,193672,Scarlett & Chris,,78725,30.28252,-97.662,Entire home/apt,88,2,84,2024-04-12,1.19,2,360,11,
27250780,"Huge Home Close to DT, Airport, Rainey",205245796,Robert,,78744,30.19893,-97.72726,Entire home/apt,185,1,373,2024-06-04,5.41,10,162,80,
27277527,"Clean, Comfy & Quiet private room near South 1st",69879709,Tila,,78704,30.23842,-97.76638,Private room,,1,26,2019-05-06,0.38,1,0,0,
27287488,East Side Room - Great Location,1213154,Liz,,78702,30.26249,-97.71967,Private room,,2,14,2019-04-28,0.20,3,0,0,
27307442,Cozy Bedroom Nook in Backyard Oasis,12541452,Sam And Elena,,78702,30.2643,-97.71621,Entire home/apt,73,3,67,2024-06-03,0.94,3,149,22,
27318014,Stay at the Enclave,90528091,Ana,,78717,30.48847,-97.72944,Entire home/apt,300,2,26,2022-08-01,0.37,1,42,0,
27330570,A Home away from home.,49180670,Elaine,,78748,30.1601,-97.85235,Entire home/apt,,1,18,2019-03-24,0.26,1,0,0,
27331682,The Creekside: Urban Cottage . Free Bikes,7270902,Meshelle,,78702,30.25805,-97.69947,Entire home/apt,95,1,394,2024-05-07,6.67,24,352,58,
27336723,House on the Hill w/ Heated Pool,205998413,Brenda,,78754,30.34137,-97.64629,Entire home/apt,393,3,194,2024-06-16,2.75,1,279,33,
27355714,N.Lamar: Shared Room for Two People,8167447,Martin,,78751,30.32027,-97.72936,Shared room,,30,7,2023-02-28,0.10,97,364,0,
27355963,N.Lamar: Two People Shared Room 3,8167447,Martin,,78756,30.32009,-97.73063,Shared room,,30,3,2019-08-31,0.04,97,353,0,
27383701,HOTELette- Voted Best Staycation by Austin Monthly,205553238,HOTELette,,78704,30.25232,-97.74981,Entire home/apt,597,2,74,2024-05-05,1.09,1,299,13,
27395987,Tarrytown Garage Apartment,60656477,Andrea,,78703,30.29459,-97.7607,Entire home/apt,99,2,104,2024-04-11,1.46,1,359,7,
27431039,Breathtaking City views from East Austin Studio,37359347,Gina,,78702,30.26843,-97.72655,Entire home/apt,101,7,420,2024-05-23,5.89,1,263,20,
27432330,A Central Austin Oasis,12459389,José,,78757,30.34868,-97.72811,Entire home/apt,,2,6,2018-11-25,0.08,1,0,0,
27439455,Cozy studio Relaxing Space.,152333445,Regina,,78746,30.32019,-97.81545,Private room,236,1,0,,,1,179,0,
27486299,the guest house,165841325,Cayce,,78702,30.2561,-97.71514,Entire home/apt,171,14,0,,,1,167,0,
27486300,"Luxe Pool, 4 Min to DT, Bachelorette Fave!",138398089,GuestSpaces,,78704,30.23657,-97.74623,Entire home/apt,571,3,59,2024-05-19,0.83,26,347,6,
27487781,"Downtown, Rainey, convention center, 6th St., hip",58467090,Malcolm,,78702,30.25784,-97.73677,Entire home/apt,225,3,66,2024-06-09,1.75,1,324,15,
27494437,Central Austin Hidden Oasis,44628480,Julie,,78746,30.26663,-97.79554,Entire home/apt,,4,1,2018-10-15,0.01,1,0,0,
27503305,Centralized Home to Maximize your Visit!,195478867,Casey,,78757,30.34285,-97.73693,Entire home/apt,50,30,79,2024-05-15,1.11,7,274,3,
27506626,Stardust Bunglaow,214322,Rachel,,78723,30.31369,-97.70253,Entire home/apt,139,2,17,2024-03-03,0.27,1,27,2,
27519547,Serenity in the City Upscale Downtown Capitol View,145012907,Paul,,78703,30.27884,-97.75263,Entire home/apt,149,30,2,2024-03-18,0.03,1,306,1,
27524298,Beat the Texas Heat in a Stylish Pool in Charming Zilker,207586466,Angelita,,78704,30.26,-97.76308,Entire home/apt,793,2,59,2024-03-18,0.85,1,338,4,
27526485,Sunny Austin Duplex,58590218,Phil,,78741,30.2374,-97.72955,Entire home/apt,,2,3,2019-05-12,0.04,2,0,0,
27526974,Private room in sunny Austin Duplex,58590218,Phil,,78741,30.23708,-97.72932,Private room,,1,3,2019-06-08,0.05,2,0,0,
27545483,Walk DT |Pool | Rooftop | Beer Garden| 13 Bd/3.5Ba,814883,Kristen,,78702,30.2638888,-97.7297462,Entire home/apt,1094,1,89,2024-05-12,1.39,20,243,9,
27547539,N.Lamar Spot in Shared Room,8167447,Martin,,78756,30.31949,-97.73096,Shared room,,30,4,2021-02-13,0.06,97,364,0,
27548039,N.Lamar: Economic Spot in Amazing Community,8167447,Martin,,78756,30.31997,-97.73098,Shared room,19,30,7,2023-12-14,0.10,97,351,1,
27554103,Downtown Mini-Mansion Retreat - Walk to Rainey,78304496,Daniel,,78702,30.2527,-97.72651,Entire home/apt,816,2,100,2024-06-02,1.40,3,255,13,
27556416,East Austin Classic Comfort,118101778,Keri,,78723,30.31718,-97.67261,Entire home/apt,160,3,178,2024-05-12,2.51,1,128,33,
27556935,Heart of SoCo - Unfurnished apt for up to 4,193992215,Hannah And Danielle,,78704,30.22577,-97.75567,Entire home/apt,,30,4,2022-12-11,0.06,2,0,0,
27578322,N.Lamar Central Spot in 2 Person Room,8167447,Martin,,78751,30.31827,-97.72936,Shared room,,30,3,2023-12-09,0.05,97,339,1,
27579562,N.Lamar: Spot in Super Great Community,8167447,Martin,,78751,30.31987,-97.72916,Shared room,,30,12,2024-01-06,0.17,97,364,1,
27582496,Near Parks and East Austin Amenities + bikes!,41545628,Kesten,,78702,30.27198,-97.71655,Entire home/apt,63,20,3,2018-11-25,0.04,1,80,0,
27583611,Private Zilker Cottage with a Chic Take on Southwest Style,21661527,Anthony,,78704,30.25965,-97.76917,Entire home/apt,134,2,385,2024-06-11,5.46,2,85,50,
27584348,Cozy home one mile from Zilker Park - Side A,3538703,Mike And Courtney,,78704,30.25583,-97.7797,Entire home/apt,196,3,89,2023-12-22,1.26,9,85,5,
27636411,Hyde Park Treetop Garage Apt,46498562,Dori,,78751,30.31098,-97.72456,Entire home/apt,125,2,186,2024-04-01,2.69,1,119,15,
27650656,Modern and Convenient South Austin Apartment,80894588,Tj,,78704,30.23544,-97.78201,Entire home/apt,,1,5,2018-11-03,0.07,1,0,0,
27661048,Modern Central Austin Getaway,46959319,Bobby,,78756,30.32101,-97.74504,Entire home/apt,92,2,242,2024-05-31,3.59,3,274,22,
27662181,Lighthouse View at Lake Travis,79520508,Treadwake By Donavin And Michelle,,78734,30.40131,-97.92553,Private room,110,1,22,2024-06-02,1.64,1,344,18,
27673991,Private and Secluded Escape in East Austin,208872474,Lauren & Chad,,78702,30.26395,-97.71847,Entire home/apt,88,3,296,2024-06-11,4.17,1,46,52,
27675601,Spacious Home - Walking Distance to ACL!,30117761,Megan,,78703,30.28656,-97.7703,Entire home/apt,,2,0,,,1,0,0,
27675990,Cozy private bedroom with private bathroom!,208463977,Josey,,78741,30.23157,-97.71305,Private room,,2,6,2018-11-04,0.08,1,0,0,
27729695,"Modern 2BR, w/King Bed, 5min to everything-SAFE",71620531,Matt,,78703,30.28738,-97.76576,Entire home/apt,202,3,80,2024-05-12,1.14,1,150,7,
27730184,ClubHouse on Castle Hill,32535697,Chet,,78703,30.27788,-97.75324,Entire home/apt,161,2,28,2024-06-02,0.44,7,88,12,
27730819,Castle Hill Luxury 1,32535697,Chet,,78703,30.27972,-97.75286,Entire home/apt,177,2,17,2024-04-29,0.47,7,44,7,
27731593,Private oasis near Lake Travis,54108935,Priya,,78726,30.408,-97.85,Private room,,1,8,2018-09-29,0.11,1,0,0,
27731700,South Austin 2Bed Apartment,46808694,Rudresh,,78749,30.23068,-97.83902,Entire home/apt,,1,12,2018-10-18,0.17,1,0,0,
27733627,Spacious home in family friendly neighborhood,19769755,Ryan,,78749,30.22144,-97.87319,Entire home/apt,,2,9,2023-10-10,0.13,1,0,2,
27740946,Spacious One-bedroom Apartment Close to Downtown,62452811,Aiko,,78741,30.23518,-97.7314,Entire home/apt,,1,4,2018-10-08,0.06,3,0,0,
27743817,East Austin Studio,143204479,Anthony,,78702,30.2684,-97.72834,Entire home/apt,60,90,110,2024-06-10,1.60,1,322,16,
27747448,"Fresh 2 bed/2bath. 5min SOCO. Dogs ok, big yard",209488617,Christopher & Tee,,78704,30.23686,-97.7428,Entire home/apt,229,1,156,2024-05-27,2.33,1,64,24,
27752200,Austin Artist Lair,209495182,Bridget,,78757,30.34904,-97.74724,Private room,,31,105,2023-12-18,1.48,7,1,2,
27752245,Comfy couch minutes from downtown,17819674,Michelle,,78741,30.23123,-97.71263,Shared room,,2,2,2018-08-30,0.03,1,0,0,
27775172,Downtown 3BR 2BA House w/ Large Private Backyard,2157243,Sean,,78703,30.27864,-97.76172,Entire home/apt,203,2,9,2021-08-15,0.14,7,215,0,
27775728,Modern Mediterranean ~ Rooftop Deck ~ King + Queen,80406,Dani,,78704,30.23918342590332,-97.74568176269531,Entire home/apt,206,3,140,2024-04-10,2.01,6,85,19,
27788199,Austin luxury yet affordable apartment!!!,205113831,Roxanne,,78728,30.47071,-97.68934,Entire home/apt,,1,4,2018-11-24,0.06,1,0,0,
27812638,"Cozy 2 Bedroom, 1 Bathroom Duplex in Austin",45589755,Sunny,,78723,30.30277,-97.67828,Entire home/apt,135,30,7,2023-11-13,0.11,2,365,1,
27849536,Lakefront Home with sand volleyball court by water,177821967,ITrip,,78732,30.41308,-97.89307,Entire home/apt,1177,5,3,2019-08-06,0.04,18,354,0,
27850944,Peaceful Easy Feeling,28572990,Alexandra,,78704,30.24024,-97.75077,Entire home/apt,,2,6,2019-11-04,0.09,1,0,0,
27856309,"Free Parking, East Austin | Corner Cabin - Portoro",18253226,Portoro,,78702,30.27674,-97.72179,Entire home/apt,135,2,135,2024-06-02,1.93,61,180,36,
27892604,Willow Street Studio,164984271,Emily,,78702,30.2532,-97.71466,Entire home/apt,158,2,140,2024-05-28,1.99,1,65,21,
27894886,Austin Little Grey Casita - near UT and Downtown,142814602,Abid,,78722,30.28133,-97.71838,Entire home/apt,148,3,109,2024-05-19,1.57,1,75,17,
27901166,"Amazing Location! Huge, Hip and Super Stylish",44380797,Lynn,,78704,30.25399971,-97.74770355,Entire home/apt,229,1,468,2024-06-14,6.61,11,281,54,
27902782,N.Lamar: Economic Spot in Community,8167447,Martin,,78756,30.31862,-97.73092,Shared room,,30,8,2023-02-22,0.12,97,364,0,
27903000,N.Lamar: Shared Spot in Community,8167447,Martin,,78756,30.3202,-97.73103,Shared room,,30,4,2023-11-26,0.06,97,341,1,
27903125,N.Lamar: Economic Spot in Great Communtiy,8167447,Martin,,78756,30.32035,-97.73076,Shared room,19,30,8,2023-08-30,0.12,97,349,1,
27903307,N.Lamar: Shared Room Spot in Great Community,8167447,Martin,,78756,30.31843,-97.73117,Shared room,,30,3,2023-11-24,0.05,97,364,1,
27904998,Gunter House ATX,295191972,Dani,,78702,30.26718,-97.69831,Entire home/apt,,2,64,2023-05-19,0.91,1,0,0,
27913304,The ultimate East Side sanctuary,26074528,Stacey,,78702,30.25888,-97.71217,Entire home/apt,255,3,80,2024-06-01,2.29,1,130,26,
27926578,“Country in the City”  New Large Charming Cottage,81379551,Autumn,,78739,30.1741,-97.86211,Entire home/apt,,3,0,,,1,0,0,
27927993,#1 Airbnb Austin | Pool | Sleeps 16,19756246,Aaron,,78702,30.256202697753906,-97.72850036621094,Entire home/apt,1198,2,174,2024-06-09,2.46,2,292,27,
27929560,"Inn Cahoots on 6th: 5BR/13Beds,Pool,Roofdeck (U2)",814883,Kristen,,78702,30.2648,-97.73062,Entire home/apt,663,1,113,2024-05-15,1.78,20,244,22,
27933897,"Eastside Gem! Pool & Hot Tub, Walk 2 E 7th St",2991764,Alli,,78702,30.267616271972656,-97.71932983398438,Entire home/apt,189,2,129,2024-06-06,1.84,1,210,38,
27950521,Tiny Tuscan Home in Hudson Bend: relax in style!,17176505,Darragh Elizabetta,,78734,30.413095542483596,-97.93523363695809,Entire home/apt,157,2,5,2018-12-17,0.07,1,61,0,
27957811,Soak up the Tulum Vibe at a Luxe Oasis,42057376,Jennifer,,78704,30.25539,-97.77137,Entire home/apt,176,2,365,2024-06-14,5.24,3,149,57,
27959262,The Aries: Spacious. Glam. Close to everything!,11981324,Vania,,78741,30.22449,-97.69744,Private room,,180,1,2019-04-14,0.02,1,179,0,
27961371,Zilker Park Cottage in Heart of Austin,32937049,Darcy,,78704,30.25924,-97.76193,Entire home/apt,375,3,1,2021-10-25,0.03,1,83,0,
27979704,Luxury Tulum Oasis - walk to ACL - 35 ft POOL,42057376,Jennifer,,78704,30.25743,-97.77287,Entire home/apt,2662,4,23,2023-09-10,0.36,3,153,2,
27989668,Zilker Healthy Home,5517079,Negar,,78704,30.25932,-97.76159,Entire home/apt,155,2,224,2024-06-08,3.17,1,239,21,
28003194,Upscale ATX Music Condo in East Austin,39923093,Daryl,,78741,30.23258,-97.73467,Entire home/apt,140,2,205,2024-06-02,2.96,3,165,15,
28007223,Delightful 2 Bedroom Duplex Travis Heights,141834126,Acacia,,78704,30.2386,-97.7423,Entire home/apt,,2,8,2019-01-02,0.11,2,0,0,
28013906,Renovated 2 bed house 10 mins to downtown. Dogs ok,109065034,Blake,,78723,30.30706,-97.69822,Entire home/apt,,2,10,2020-03-08,0.14,1,0,0,
28034785,"2 Bedroom Club Wyndham, Austin",5146,Jorge,,78701,30.27283,-97.74665,Entire home/apt,,5,1,2018-10-21,0.01,2,0,0,
28050099,Austin House,162714303,Jason,,78729,30.44968,-97.76079,Private room,,1,2,2019-03-10,0.03,1,0,0,
28053221,The Soco Studio by Lodgewell | 2 cute 2 b 4 gotten,15782486,Lodgewell,,78704,30.24239,-97.74741,Entire home/apt,98,1,204,2024-06-09,2.91,22,290,23,
28053570,Walk to Zilker Park and Barton Springs!,49665982,April,,78704,30.26224,-97.7747,Entire home/apt,,20,3,2022-10-01,0.04,1,0,0,
28077665,Artist Studio,209495182,Bridget,,78757,30.34896,-97.74735,Private room,,31,110,2022-03-19,1.56,7,0,0,
28081355,Austin Guest Cottage ~ 12 Mi to Downtown!,124060715,Evolve,,78748,30.17995,-97.8484,Entire home/apt,111,2,57,2024-06-03,0.84,39,350,12,
28083921,Master Bedroom in North Central Austin,212153696,Daniel,,78723,30.31237,-97.70435,Private room,,1,6,2019-08-18,0.09,1,0,0,
28094981,Central Austin Luxury Villa,30225950,Eastside Villas,,78702,30.27109,-97.72813,Entire home/apt,613,3,159,2024-06-02,2.27,44,323,22,
28096662,Tulum Inspired Oasis - walk to ACL - Sleeps 12!,42057376,Jennifer,,78704,30.25545,-97.77241,Entire home/apt,3064,4,9,2023-10-23,0.14,3,187,2,
28103602,Charming Clarksville Condo Near Downtown,52550312,Brandy,,78703,30.27299,-97.76105,Entire home/apt,110,30,15,2024-03-31,0.22,1,56,3,
28106065,Hillside Villas,212308789,Greg,,78741,30.23066,-97.72035,Entire home/apt,,30,0,,,1,0,0,
28107759,Bohemian Lakeside Studio,212321899,Tori,,78741,30.2441,-97.7253,Entire home/apt,,2,7,2020-03-04,0.10,1,0,0,
28110684,Circle C Austin Home with a view,142419591,Don,,78749,30.21697,-97.88694,Entire home/apt,,1,0,,,2,0,0,
28124646,Austin Cottage Near University of Texas Campus and Downtown,48801491,Jared,,78705,30.29719,-97.74376,Entire home/apt,,2,182,2023-01-08,2.60,1,0,0,
28125453,East Austin Cool Modern Bungalow - Extended Stays,85353114,Dana,,78702,30.25316,-97.71139,Entire home/apt,149,6,2,2023-07-01,0.03,2,260,1,
28134824,Great Value and close to everything in Austin.,191746184,Stacey,,78748,30.17911,-97.82243,Private room,59,2,64,2024-04-10,0.91,2,90,9,
28134885,Private entrance & bathroom - Modern Suite,59503458,Antonio,,78746,30.27069,-97.80833,Private room,110,1,119,2024-05-19,1.73,2,30,31,
28150235,Relax in SoCo,213016273,Darrell,,78704,30.2412,-97.75367,Entire home/apt,,30,80,2022-03-27,1.13,1,0,0,
28155148,Urban Oasis: 2br/1ba w/ Secluded Yard,96074956,Andy,,78741,30.22566,-97.73728,Entire home/apt,,30,3,2024-02-05,0.15,1,0,2,
28157437,Luxury Furnished Apartment w/Amazing Amenities,184727498,Steven,,78744,30.17398,-97.77792,Entire home/apt,,1,8,2018-11-04,0.11,1,0,0,
28160371,Central Austin Luxury Retreat,30225950,Eastside Villas,,78702,30.27309,-97.72669,Entire home/apt,785,3,167,2024-06-02,2.40,44,319,26,
28163068,"City on Your Doorstep, Minutes to Downtown/Rainey Street",66102699,Rimpi And Gagan,,78702,30.25604,-97.73126,Entire home/apt,456,1,59,2024-05-27,0.84,3,156,15,
28179655,Austin Home w/ 2 Furnished Decks & Lake Views,124060715,Evolve,,78734,30.37961,-97.91693,Entire home/apt,173,2,83,2024-06-09,1.20,39,349,16,
28182587,"Inn Cahoots on 6th: 5BR/13Beds,Pool, Roofdeck (U3)",814883,Kristen,,78702,30.263492284647445,-97.7308634436576,Entire home/apt,1048,1,119,2024-05-19,1.87,20,250,13,
28184779,6th Street Suite: Heated Pool | Rooftop | Garden,814883,Kristen,,78702,30.264949841210527,-97.73008694112016,Entire home/apt,639,1,85,2024-04-24,1.35,20,281,14,
28186768,Sunny East Austin Home - 9miles to Downtown,26601485,Erica,,78724,30.28106,-97.62934,Entire home/apt,,1,6,2019-05-05,0.09,2,0,0,
28203066,Cozy Apartment close to Zilker Park,66354719,Rebecca,,78703,30.28164,-97.7728,Entire home/apt,,2,1,2018-10-15,0.01,1,0,0,
28245181,Barton Springs Studio,40651878,Hannah,,78704,30.25332,-97.76742,Entire home/apt,,29,14,2019-09-30,0.20,1,0,0,
28246797,"Convenient, quiet bed & bath suite. Verdant patio.",22301412,Daniel,,78735,30.24781,-97.82467,Private room,,2,9,2020-01-12,0.13,2,0,0,
28250995,SXSW Centrally  located  Condominium,172068703,Steven,,78704,30.23624,-97.78223,Entire home/apt,,1,54,2020-03-08,0.78,1,0,0,
28253030,"Luxurious, modern suite with dedicated living area",23700963,Shawn And Saundra,,78702,30.25722,-97.73307,Private room,500,2,155,2024-06-01,2.22,1,45,19,
28254684,The Bloomhouse by Lodgewell | Fairy Tale Escape,15782486,Lodgewell,,78746,30.315929412841797,-97.80355072021484,Entire home/apt,420,1,187,2024-06-08,2.73,22,266,46,
28256201,Austin Flats #201,200692820,Satish,,78751,30.30578,-97.73339,Entire home/apt,57,31,47,2024-05-24,0.68,2,288,10,
28257171,Sojourn on Cherry Lane,12680320,Helen,,78703,30.29443,-97.77144,Entire home/apt,113,3,107,2024-06-03,1.53,1,305,22,
28257959,Sour Patch Kid House,100103700,Rachel,,78721,30.28349,-97.69497,Entire home/apt,,2,0,,,1,0,0,
28260644,Room in South Austin minutes to ACL/downtown,136997635,Mollie,,78749,30.20429,-97.83687,Private room,,2,0,,,1,0,0,
28302431,New Austin Townhouse - Blue Room,56093850,Clay,,78729,30.46619,-97.76622,Private room,124,1,18,2023-04-16,0.26,2,45,0,
28305472,"Relax w/ Patio Deluxe, 11 Mins to DT, 3 Bedroom",184372454,John,,78748,30.1753,-97.84053,Entire home/apt,,2,15,2023-12-26,0.53,1,0,7,
28335164,New Hyde Park Charmer Among the Trees,11937725,Sara,,78751,30.30158,-97.73169,Entire home/apt,171,2,64,2024-03-07,0.92,1,169,4,
28335638,Austin Apartment Near UT/Downtown,139894023,William,,78705,30.2912,-97.75025,Private room,,1,4,2018-10-21,0.06,1,0,0,
28337089,Keeping it Weird,20238484,Raeanne,,78704,30.24804,-97.77634,Entire home/apt,,2,3,2021-11-28,0.04,1,0,0,
28340590,"Vibrant Zilker Condo - Sleeps 5, Free Parking",4143229,Brent,,78704,30.26156,-97.77389,Entire home/apt,165,2,56,2024-06-09,2.68,1,22,32,
28343735,Say Hello to South Austin from a Tranquil Room,739362,Barbara,,78745,30.19739,-97.77892,Private room,73,3,44,2023-11-13,0.63,5,11,5,
28355549,The Lake Shack on Lake Travis,20951631,Jenelle,,78734,30.38931,-97.96682,Entire home/apt,413,3,102,2024-05-28,1.69,1,157,14,
28362968,"6th Street Suite: 4BR/11Beds, Pool, Roofdeck (U5)",814883,Kristen,,78702,30.26291856074006,-97.72910739722013,Entire home/apt,612,1,82,2024-04-22,1.28,20,293,13,
28366970,Barton Hills Beauty on Greenbelt near Zilker Park,210773550,Michelle,,78704,30.25406,-97.7855,Entire home/apt,274,2,78,2024-06-04,1.35,2,192,24,
28379054,Master BoHo Suite (near Q2 stadium),44703575,Korynn,,78753,30.38305,-97.67157,Entire home/apt,75,2,320,2024-05-31,4.63,1,132,54,
28382583,Native Austinite Casita right off S Lamar,48919544,Nancy,,78704,30.24672,-97.7837,Private room,,2,3,2020-01-03,0.05,1,0,0,
28382656,South Austin getaway,214278550,Karla,,78748,30.14733,-97.8119,Private room,,1,14,2019-03-18,0.20,1,0,0,
28387752,Private Bedroom in Trendy Eastside Neighborhood,560975,Brian,,78702,30.2643,-97.71317,Private room,,2,125,2024-04-21,1.78,1,0,36,
28408030,Funky & Modern Condo in East Austin!,35667802,Will,,78702,30.25968,-97.72413,Entire home/apt,136,1,164,2024-06-16,4.55,1,149,60,
28411541,Cute Casita Under Canopy of Trees,31084496,Jacob,,78723,30.3091,-97.6988,Entire home/apt,119,2,159,2024-03-18,2.28,1,333,7,
28428513,"Smart, Convenient & Spacious Executive Townhouse",872784,Mark,,78741,30.23493,-97.6956,Entire home/apt,350,7,0,,,1,173,0,
28440340,Lodge with a view,214701844,Chauncey,,78746,30.29192,-97.84187,Entire home/apt,,1,2,2018-11-25,0.03,1,0,0,
28441778,MONTHLY: Fully furnished extended stay in 78704!,4437377,Tina,,78704,30.25443,-97.75123,Entire home/apt,,29,92,2021-06-06,1.32,1,0,0,
28443182,Capitol View Condos by One Fine Bnb - Paramount,11697746,One Fine BnB,,78701,30.27868,-97.74868,Entire home/apt,138,1,203,2024-05-23,2.91,23,303,34,
28458297,Deep Eddy Backyard Studio with Treetop Views,214823577,Brian,,78703,30.27884,-97.77223,Entire home/apt,229,4,194,2024-03-24,2.80,1,77,8,
28461568,Close to Downtown & Ladybird Lake *peace & quiet*,24404560,Rachel,,78741,30.23909,-97.72989,Entire home/apt,,2,15,2020-02-23,0.22,1,0,0,
28463300,East Austin Home w/ Xeriscaped Yard,124133947,Christen,,78702,30.27581,-97.70711,Entire home/apt,156,2,139,2024-04-15,2.02,1,49,14,
28463789,"Inn Cahoots on 6th: 15 BR/39 Beds, Pool, Roofdeck",814883,Kristen,,78702,30.26481,-97.72891,Entire home/apt,2223,1,9,2024-04-25,0.19,20,220,2,
28466259,"Entire Hotel on 6th: 23 Bedroom, Huge Event Space",814883,Kristen,,78702,30.26463,-97.73078,Entire home/apt,4704,1,3,2022-05-05,0.07,20,214,0,
28466749,"Location! 6th St, walk everywhere",1360202,Terri,,78703,30.27428,-97.76168,Entire home/apt,102,2,247,2024-05-21,3.56,2,111,22,
28466833,Walking Distance to East 6th & Rainey Streets!,4099306,Peter,,78702,30.25552,-97.73464,Entire home/apt,,3,51,2020-12-11,0.73,1,0,0,
28483791,Austin Bungalow - near ACL!,13975556,Zita,,78704,30.25486,-97.78108,Entire home/apt,,1,3,2019-01-02,0.04,1,0,0,
28485287,"ACL Paradise- Hot Tub, Minutes from 6th",1361708,Peter And Bridget,,78702,30.27348,-97.70775,Entire home/apt,,2,11,2019-07-07,0.16,2,0,0,
28488777,Hill Country Views! Just minutes from downtown!,57773445,Joshua,,78735,30.25978,-97.90118,Entire home/apt,,2,5,2018-12-30,0.07,1,0,0,
28490316,4th Nt Free*4th Nt Free* I Above ATX Original I Lo,210733801,Above Vacation,,78746,30.269425,-97.781191,Entire home/apt,649,1,0,,,38,364,0,
28490380,"Inn Cahoots: 8BR/22Bed,Pool,Roofdeck on 6th (U4&5)",814883,Kristen,,78702,30.262851612113373,-97.73078121051266,Entire home/apt,1036,1,26,2024-05-16,0.41,20,272,7,
